Date,Close,PE(TTM),PB(MRQ),PS(TTM)
2008/4/26,5.229213444,36.62449646,8.904893187,5.629328187
2008/4/27,5.229213444,36.62449646,8.904893187,5.629328187
2008/4/28,5.306544062,37.16610336,9.036580466,5.712575779
2008/4/29,5.393117383,37.77244949,9.184007261,5.805773282
2008/4/30,5.359227471,37.5350914,9.126295704,5.769290274
2008/5/1,5.545621987,36.49772263,8.790344569,5.520300918
2008/5/2,5.574582458,36.68832016,8.836249702,5.549129157
2008/5/3,5.574582458,36.68832016,8.836249702,5.549129157
2008/5/4,5.574582458,36.68832016,8.836249702,5.549129157
2008/5/5,5.69134861,37.45679855,9.02133529,5.665362159
2008/5/6,5.750810001,37.8481369,9.115587318,5.724552052
2008/5/7,5.625417326,37.02288437,8.91682786,5.599731915
2008/5/8,5.701515583,37.52371216,9.037450922,5.675482711
2008/5/9,5.651913075,37.19726181,8.958826173,5.626106686
2008/5/10,5.651913075,37.19726181,8.958826173,5.626106686
2008/5/11,5.651913075,37.19726181,8.958826173,5.626106686
2008/5/12,5.797023517,38.15228271,9.188840189,5.77055456
2008/5/13,5.852479737,38.51726151,9.276743635,5.825757569
2008/5/14,5.738486397,37.76702881,9.096053219,5.712284717
2008/5/15,5.845393665,38.47062683,9.265511528,5.818703851
2008/5/16,5.780386652,38.04278946,9.162469156,5.753993657
2008/5/17,5.780386652,38.04278946,9.162469156,5.753993657
2008/5/18,5.780386652,38.04278946,9.162469156,5.753993657
2008/5/19,5.656534427,37.22767639,8.96615146,5.630706937
2008/5/20,5.727395153,37.69403458,9.07847253,5.701244115
2008/5/21,5.489857677,36.13071442,8.701952771,5.464791226
2008/5/22,5.454735405,35.89956284,8.646280588,5.42982932
2008/5/23,5.58166853,36.73495483,8.847481808,5.556182874
2008/5/24,5.58166853,36.73495483,8.847481808,5.556182874
2008/5/25,5.58166853,36.73495483,8.847481808,5.556182874
2008/5/26,5.58166853,36.73495483,8.847481808,5.556182874
2008/5/27,5.743723928,37.80150223,9.104355211,5.717498335
2008/5/28,5.761593155,37.91910553,9.132679654,5.735285971
2008/5/29,5.751734271,37.85422134,9.117052375,5.725472102
2008/5/30,5.815200834,38.27191544,9.217652985,5.78864888
2008/5/31,5.815200834,38.27191544,9.217652985,5.78864888
2008/6/1,5.815200834,38.27191544,9.217652985,5.78864888
2008/6/2,5.733556955,37.73458862,9.088239579,5.707377783
2008/6/3,5.711066377,37.58657074,9.052589848,5.684989896
2008/6/4,5.705520755,37.55007172,9.043799504,5.679469595
2008/6/5,5.836150962,38.40979767,9.250860954,5.80950335
2008/6/6,5.71938481,37.64131546,9.065775365,5.693270347
2008/6/7,5.71938481,37.64131546,9.065775365,5.693270347
2008/6/8,5.71938481,37.64131546,9.065775365,5.693270347
2008/6/9,5.595224495,36.82417297,8.868969317,5.569676943
2008/6/10,5.71938481,37.64131546,9.065775365,5.693270347
2008/6/11,5.570577286,36.6619606,8.829901119,5.545142272
2008/6/12,5.337969253,35.13108444,8.461195,5.313596317
2008/6/13,5.310549233,34.95062256,8.41773163,5.286301496
2008/6/14,5.310549233,34.95062256,8.41773163,5.286301496
2008/6/15,5.310549233,34.95062256,8.41773163,5.286301496
2008/6/16,5.448265512,35.85698318,8.636025186,5.423388969
2008/6/17,5.589678873,36.78767395,8.860178973,5.564156642
2008/6/18,5.507110724,36.2442627,8.729300509,5.481965495
2008/6/19,5.573350097,36.68021011,8.834296292,5.547902423
2008/6/20,5.399895365,35.53864288,8.559353848,5.375239678
2008/6/21,5.399895365,35.53864288,8.559353848,5.375239678
2008/6/22,5.399895365,35.53864288,8.559353848,5.375239678
2008/6/23,5.334888352,35.11080933,8.456311475,5.310529483
2008/6/24,5.337661163,35.12905502,8.460706647,5.313289634
2008/6/25,5.465210469,35.96850586,8.662884573,5.440256555
2008/6/26,5.183924198,34.11725998,8.217018762,5.160254625
2008/6/27,5.240304688,34.4883194,8.306387265,5.216377684
2008/6/28,5.240304688,34.4883194,8.306387265,5.216377684
2008/6/29,5.240304688,34.4883194,8.306387265,5.216377684
2008/6/30,5.158660809,33.95099258,8.176973859,5.135106588
2008/7/1,5.381718049,35.41901016,8.530541052,5.357145358
2008/7/2,5.181459477,34.10103607,8.213111942,5.157801158
2008/7/3,5.241228958,34.49440002,8.307852322,5.217297735
2008/7/4,5.241228958,34.49440002,8.307852322,5.217297735
2008/7/5,5.241228958,34.49440002,8.307852322,5.217297735
2008/7/6,5.241228958,34.49440002,8.307852322,5.217297735
2008/7/7,5.396506374,35.51633835,8.55398197,5.37186616
2008/7/8,5.531757932,36.40647507,8.768368707,5.506500166
2008/7/9,5.368470174,35.33182144,8.509541895,5.343957972
2008/7/10,5.44179562,35.81440353,8.625769784,5.416948618
2008/7/11,5.317019125,34.99320221,8.468643956,5.292741847
2008/7/12,5.317019125,34.99320221,8.468643956,5.292741847
2008/7/13,5.317019125,34.99320221,8.468643956,5.292741847
2008/7/14,5.35707084,35.25679779,8.532436036,5.332610687
2008/7/15,5.226440633,34.39707565,8.324375714,5.202576932
2008/7/16,5.324105198,35.0398407,8.479930247,5.299795565
2008/7/17,5.293296187,34.83707428,8.430859417,5.269127227
2008/7/18,5.088108173,33.48666,8.104047684,5.064876093
2008/7/19,5.088108173,33.48666,8.104047684,5.064876093
2008/7/20,5.088108173,33.48666,8.104047684,5.064876093
2008/7/21,5.123230446,33.71781158,8.159988431,5.099837998
2008/7/22,4.991675969,32.852005,7.950455984,4.968884193
2008/7/23,5.122306176,32.00471497,7.506150998,4.781847826
2008/7/24,4.899557026,30.61295319,7.179737719,4.573903884
2008/7/25,4.99475687,31.20777321,7.319242149,4.662776191
2008/7/26,4.99475687,31.20777321,7.319242149,4.662776191
2008/7/27,4.99475687,31.20777321,7.319242149,4.662776191
2008/7/28,4.756911305,29.72168732,6.970706809,4.440739229
2008/7/29,4.839479454,30.23758316,7.091700943,4.517819418
2008/7/30,4.925744685,30.776577,7.218112724,4.598350959
2008/7/31,4.897092305,30.59755325,7.176125954,4.571602983
2008/8/1,4.82653967,30.15673447,7.072739176,4.505739687
2008/8/2,4.82653967,30.15673447,7.072739176,4.505739687
2008/8/3,4.82653967,30.15673447,7.072739176,4.505739687
2008/8/4,4.720864762,29.49646568,6.917884743,4.40708855
2008/8/5,4.949159534,30.92287636,7.252424494,4.62020952
2008/8/6,5.058531523,31.60624313,7.412696574,4.722312008
2008/8/7,5.039429936,31.48689461,7.384705393,4.704480024
2008/8/8,5.223667822,32.63803101,7.654684841,4.876472386
2008/8/9,5.223667822,32.63803101,7.654684841,4.876472386
2008/8/10,5.223667822,32.63803101,7.654684841,4.876472386
2008/8/11,5.347211956,33.40995026,7.835724571,4.991805056
2008/8/12,5.444876521,34.0201683,7.978840767,5.082978264
2008/8/13,5.52405568,34.51488876,8.094868723,5.156894714
2008/8/14,5.52467186,34.51873779,8.095771664,5.157469939
2008/8/15,5.4143756,33.82959366,7.934145172,5.054504613
2008/8/16,5.4143756,33.82959366,7.934145172,5.054504613
2008/8/17,5.4143756,33.82959366,7.934145172,5.054504613
2008/8/18,5.403592446,33.76222229,7.9183437,5.04443817
2008/8/19,5.346287686,33.4041748,7.834370159,4.990942218
2008/8/20,5.417456501,33.84884644,7.938659879,5.057380739
2008/8/21,5.369702534,33.55047226,7.868681928,5.012800779
2008/8/22,5.446725062,34.03171921,7.98154959,5.08470394
2008/8/23,5.446725062,34.03171921,7.98154959,5.08470394
2008/8/24,5.446725062,34.03171921,7.98154959,5.08470394
2008/8/25,5.316094855,33.21552658,7.790126036,4.962756179
2008/8/26,5.349676677,33.42535019,7.839336336,4.994105957
2008/8/27,5.381409959,33.62362289,7.885837813,5.02373006
2008/8/28,5.352757578,33.44459915,7.843851043,4.996982084
2008/8/29,5.223051642,32.63418198,7.6537819,4.87589716
2008/8/30,5.223051642,32.63418198,7.6537819,4.87589716
2008/8/31,5.223051642,32.63418198,7.6537819,4.87589716
2008/9/1,5.223051642,32.63418198,7.6537819,4.87589716
2008/9/2,5.120149545,31.99123955,7.502990703,4.779834537
2008/9/3,5.143872483,32.13946152,7.537753943,4.801980711
2008/9/4,4.96702876,31.03452492,7.278609791,4.636891053
2008/9/5,4.934987389,30.83432579,7.231656844,4.606979338
2008/9/6,4.934987389,30.83432579,7.231656844,4.606979338
2008/9/7,4.934987389,30.83432579,7.231656844,4.606979338
2008/9/8,4.865359024,30.39928055,7.129624477,4.54197888
2008/9/9,4.673110795,29.19809341,6.847906793,4.36250859
2008/9/10,4.670954164,29.184618,6.844746498,4.360495302
2008/9/11,4.702995535,29.38481712,6.891699446,4.390407017
2008/9/12,4.588694104,28.67064857,6.724203835,4.283702726
2008/9/13,4.588694104,28.67064857,6.724203835,4.283702726
2008/9/14,4.588694104,28.67064857,6.724203835,4.283702726
2008/9/15,4.32435279,27.01901627,6.336842019,4.036931077
2008/9/16,4.309564464,26.92661667,6.315171428,4.02312567
2008/9/17,3.938315881,24.60701752,5.771149297,3.676552433
2008/9/18,4.13118029,25.81205368,6.053769922,3.856597949
2008/9/19,4.341297746,27.12489128,6.361672905,4.052749772
2008/9/20,4.341297746,27.12489128,6.361672905,4.052749772
2008/9/21,4.341297746,27.12489128,6.361672905,4.052749772
2008/9/22,4.037520897,25.22686005,5.916522845,3.769163705
2008/9/23,3.90781496,24.41644478,5.726453702,3.648078782
2008/9/24,3.965427811,24.77641487,5.810878714,3.701862346
2008/9/25,4.064632827,25.39625931,5.956252262,3.794473618
2008/9/26,3.950947576,24.6859417,5.789659593,3.688344552
2008/9/27,3.950947576,24.6859417,5.789659593,3.688344552
2008/9/28,3.950947576,24.6859417,5.789659593,3.688344552
2008/9/29,3.242956502,20.26233673,4.765324224,3.027410695
2008/9/30,3.501752195,21.87932014,5.145608505,3.269005316
2008/10/1,3.361879285,21.00537872,4.940073906,3.138429176
2008/10/2,3.083982005,19.26904869,4.531721022,2.87900257
2008/10/3,2.990630702,18.68577957,4.394547049,2.791855939
2008/10/4,2.990630702,18.68577957,4.394547049,2.791855939
2008/10/5,2.990630702,18.68577957,4.394547049,2.791855939
2008/10/6,3.023596344,18.89175224,4.442988023,2.822630492
2008/10/7,2.746931424,17.16312027,4.036446017,2.564354337
2008/10/8,2.766341101,17.28439331,4.064967338,2.582473934
2008/10/9,2.73399164,17.08227158,4.017431803,2.552274606
2008/10/10,2.982312269,18.63380432,4.382323626,2.784090398
2008/10/11,2.982312269,18.63380432,4.382323626,2.784090398
2008/10/12,2.982312269,18.63380432,4.382323626,2.784090398
2008/10/13,3.397001557,21.22482681,4.991683915,3.171217017
2008/10/14,3.206601869,20.03519058,4.711903337,2.993472403
2008/10/15,3.017742631,18.85517693,4.434386355,2.817165852
2008/10/16,3.139130135,19.61361885,4.612757792,2.930485234
2008/10/17,3.000797675,18.74930382,4.409486789,2.801347156
2008/10/18,3.000797675,18.74930382,4.409486789,2.801347156
2008/10/19,3.000797675,18.74930382,4.409486789,2.801347156
2008/10/20,3.032839047,18.94950104,4.456569605,2.831258871
2008/10/21,2.81871642,17.61164093,4.141929634,2.631368084
2008/10/22,2.9844689,18.64727974,4.385492662,2.786103686
2008/10/23,3.026369155,18.90907669,4.447062498,2.825219006
2008/10/24,2.969372484,18.55295563,4.366301455,2.772010667
2008/10/25,2.969372484,18.55295563,4.366301455,2.772010667
2008/10/26,2.969372484,18.55295563,4.366301455,2.772010667
2008/10/27,2.837201827,17.72713852,4.17195166,2.648624842
2008/10/28,3.078128293,19.23247337,4.526220984,2.87353793
2008/10/29,3.221082104,20.12566376,4.736426822,3.006990197
2008/10/30,3.421032586,21.3749752,5.030443179,3.193650803
2008/10/31,3.314741498,20.71085739,4.874147889,3.094424441
2008/11/1,3.314741498,20.71085739,4.874147889,3.094424441
2008/11/2,3.314741498,20.71085739,4.874147889,3.094424441
2008/11/3,3.295331821,20.58958435,4.84560701,3.076304844
2008/11/4,3.419492135,20.41020012,4.691531588,3.037744675
2008/11/5,3.182570841,18.99606895,4.366476377,2.827272952
2008/11/6,3.053172994,18.22372246,4.188942971,2.712320905
2008/11/7,3.026677245,18.06557465,4.152590893,2.688783106
2008/11/8,3.026677245,18.06557465,4.152590893,2.688783106
2008/11/9,3.026677245,18.06557465,4.152590893,2.688783106
2008/11/10,2.953967979,17.63158798,4.052834027,2.624191003
2008/11/11,2.919769976,17.42746735,4.005914484,2.59381082
2008/11/12,2.776508075,16.57236862,3.809359643,2.466542482
2008/11/13,2.971221025,17.73456764,4.076505148,2.639517943
2008/11/14,2.780205156,16.59443665,3.814432026,2.469826827
2008/11/15,2.780205156,16.59443665,3.814432026,2.469826827
2008/11/16,2.780205156,16.59443665,3.814432026,2.469826827
2008/11/17,2.715506233,16.2082634,3.725665323,2.412350803
2008/11/18,2.770038183,16.53375244,3.800482972,2.46079488
2008/11/19,2.658509563,15.86806202,3.647466085,2.361717164
2008/11/20,2.479817299,14.80148697,3.402300906,2.202973862
2008/11/21,2.544208132,15.18582153,3.49064491,2.260176189
2008/11/22,2.544208132,15.18582153,3.49064491,2.260176189
2008/11/23,2.544208132,15.18582153,3.49064491,2.260176189
2008/11/24,2.863697576,17.09278488,3.928983342,2.543998266
2008/11/25,2.797458203,16.69741631,3.838103146,2.485153766
2008/11/26,2.926856049,17.4697628,4.015636552,2.600105813
2008/11/27,2.926856049,17.4697628,4.015636552,2.600105813
2008/11/28,2.855071053,17.0412941,3.917147782,2.536334796
2008/11/29,2.855071053,17.0412941,3.917147782,2.536334796
2008/11/30,2.855071053,17.0412941,3.917147782,2.536334796
2008/12/1,2.739845352,16.35353661,3.759058511,2.433972736
2008/12/2,2.848909251,17.0045166,3.90869381,2.530860889
2008/12/3,2.954584159,17.63526726,4.053679424,2.624738394
2008/12/4,2.816251699,16.80958939,3.86388776,2.501849182
2008/12/5,2.896047038,17.28587151,3.973366693,2.572736278
2008/12/6,2.896047038,17.28587151,3.973366693,2.572736278
2008/12/7,2.896047038,17.28587151,3.973366693,2.572736278
2008/12/8,3.072274581,18.33773422,4.215150284,2.729290017
2008/12/9,3.082749645,18.40025902,4.229522036,2.738595659
2008/12/10,3.025752974,18.06005669,4.151322797,2.687962019
2008/12/11,2.926856049,17.4697628,4.015636552,2.600105813
2008/12/12,3.027601515,18.0710907,4.153858989,2.689604192
2008/12/13,3.027601515,18.0710907,4.153858989,2.689604192
2008/12/14,3.027601515,18.0710907,4.153858989,2.689604192
2008/12/15,2.919153796,17.42378998,4.005069087,2.593263429
2008/12/16,2.940103924,17.54883766,4.033812591,2.611874713
2008/12/17,2.746931424,16.39583206,3.768780579,2.440267729
2008/12/18,2.755249857,16.44548416,3.78019344,2.447657503
2008/12/19,2.772810994,16.55030251,3.80428726,2.463258138
2008/12/20,2.772810994,16.55030251,3.80428726,2.463258138
2008/12/21,2.772810994,16.55030251,3.80428726,2.463258138
2008/12/22,2.641564607,15.76692104,3.624217663,2.34666392
2008/12/23,2.661282374,15.88461208,3.651270372,2.364180422
2008/12/24,2.619998299,15.63819695,3.594628762,2.327505245
2008/12/25,2.619998299,15.63819695,3.594628762,2.327505245
2008/12/26,2.643721237,15.77979374,3.627176553,2.348579787
2008/12/27,2.643721237,15.77979374,3.627176553,2.348579787
2008/12/28,2.643721237,15.77979374,3.627176553,2.348579787
2008/12/29,2.668368446,15.92690754,3.66099244,2.370475415
2008/12/30,2.658509563,15.86806202,3.647466085,2.361717164
2008/12/31,2.629549092,15.69520283,3.607732418,2.335989801
2009/1/1,2.629549092,15.69520283,3.607732418,2.335989801
2009/1/2,2.795917752,16.68822098,3.835989653,2.483785289
2009/1/3,2.795917752,16.68822098,3.835989653,2.483785289
2009/1/4,2.795917752,16.68822098,3.835989653,2.483785289
2009/1/5,2.913916264,17.39252853,3.997883211,2.588610608
2009/1/6,2.865854207,17.10565758,3.931942232,2.545914133
2009/1/7,2.803928095,16.73603249,3.846979817,2.490901368
2009/1/8,2.855995324,17.04681206,3.918415877,2.537155882
2009/1/9,2.79068022,16.65695953,3.828803778,2.479132468
2009/1/10,2.79068022,16.65695953,3.828803778,2.479132468
2009/1/11,2.79068022,16.65695953,3.828803778,2.479132468
2009/1/12,2.731526919,16.30388641,3.754469501,2.426582961
2009/1/13,2.702258358,16.12918854,3.714240018,2.400581903
2009/1/14,2.628932912,15.69152546,3.613454574,2.33544241
2009/1/15,2.568855341,15.33293533,3.530878266,2.282071817
2009/1/16,2.536505879,15.13984871,3.486414099,2.253333806
2009/1/17,2.536505879,15.13984871,3.486414099,2.253333806
2009/1/18,2.536505879,15.13984871,3.486414099,2.253333806
2009/1/19,2.536505879,15.13984871,3.486414099,2.253333806
2009/1/20,2.409264663,14.38037395,3.311521712,2.140297627
2009/1/21,2.551910385,15.23179531,3.507587512,2.267018573
2009/1/22,2.722284216,16.27830505,3.741765454,2.422775562
2009/1/23,2.722284216,16.19788551,3.434865227,2.381782417
2009/1/24,2.722284216,16.19788551,3.434865227,2.381782417
2009/1/25,2.722284216,16.19788551,3.434865227,2.381782417
2009/1/26,2.76171975,16.43253136,3.484623347,2.416285376
2009/1/27,2.795301572,16.63234711,3.526995497,2.445666803
2009/1/28,2.90220884,17.26845551,3.66188665,2.539202169
2009/1/29,2.865238027,17.04847527,3.615238413,2.506855645
2009/1/30,2.776816165,16.52235603,3.503671378,2.429493541
2009/1/31,2.776816165,16.52235603,3.503671378,2.429493541
2009/2/1,2.776816165,16.52235603,3.503671378,2.429493541
2009/2/2,2.8193326,16.7753334,3.557316851,2.466692044
2009/2/3,2.864621847,17.04480934,3.614460942,2.506316536
2009/2/4,2.882182983,17.14929962,3.636618855,2.521681135
2009/2/5,2.971837205,17.68275261,3.749740831,2.600121457
2009/2/6,3.072274581,18.2803669,3.876468543,2.687996182
2009/2/7,3.072274581,18.2803669,3.876468543,2.687996182
2009/2/8,3.072274581,18.2803669,3.876468543,2.687996182
2009/2/9,3.158231722,18.79182053,3.984925696,2.763201851
2009/2/10,3.01404555,17.93389702,3.802997569,2.637050406
2009/2/11,2.982928449,17.74874687,3.763735302,2.609825414
2009/2/12,3.058410526,18.19787407,3.858975454,2.675866235
2009/2/13,3.055021535,18.17770767,3.854699366,2.672901137
2009/2/14,3.055021535,18.17770767,3.854699366,2.672901137
2009/2/15,3.055021535,18.17770767,3.854699366,2.672901137
2009/2/16,3.055021535,18.17770767,3.854699366,2.672901137
2009/2/17,2.912375814,17.32895088,3.674714916,2.548097464
2009/2/18,2.907446372,17.29961967,3.668495151,2.543784594
2009/2/19,2.792528761,16.61584854,3.523496879,2.443240814
2009/2/20,2.809781807,16.71850586,3.545266056,2.458335858
2009/2/21,2.809781807,16.71850586,3.545266056,2.458335858
2009/2/22,2.809781807,16.71850586,3.545266056,2.458335858
2009/2/23,2.67884351,15.9394083,3.380053548,2.343775251
2009/2/24,2.780513246,16.54435539,3.508336202,2.432728193
2009/2/25,2.808549447,16.7111721,3.543711115,2.457257641
2009/2/26,2.747855695,16.35003853,3.467130258,2.40415543
2009/2/27,2.751552776,16.37203598,3.471795082,2.407390082
2009/2/28,2.751552776,16.37203598,3.471795082,2.407390082
2009/3/1,2.751552776,16.37203598,3.471795082,2.407390082
2009/3/2,2.709344431,16.12089157,3.418538344,2.370461133
2009/3/3,2.722592306,16.19971848,3.435253963,2.382051971
2009/3/4,2.808857537,16.71300697,3.54409985,2.457527195
2009/3/5,2.737072541,16.28587723,3.453524522,2.394721027
2009/3/6,2.628008642,15.63693523,3.315912222,2.29929878
2009/3/7,2.628008642,15.63693523,3.315912222,2.29929878
2009/3/8,2.628008642,15.63693523,3.315912222,2.29929878
2009/3/9,2.560536908,15.23547173,3.230779188,2.240266373
2009/3/10,2.730541031,16.247015,3.445283334,2.389006474
2009/3/11,2.855379143,16.98981476,3.602798883,2.498229905
2009/3/12,2.968448214,17.66258812,3.745464743,2.597156359
2009/3/13,2.955508429,17.58559418,3.729137859,2.585835075
2009/3/14,2.955508429,17.58559418,3.729137859,2.585835075
2009/3/15,2.955508429,17.58559418,3.729137859,2.585835075
2009/3/16,2.939795834,17.49210358,3.709312359,2.572087803
2009/3/17,3.07042604,18.26936722,3.874136131,2.686378856
2009/3/18,3.127730801,18.6103363,3.9464409,2.736515969
2009/3/19,3.130811702,18.62866783,3.950328253,2.739211512
2009/3/20,3.129887432,18.62316895,3.949162047,2.738402849
2009/3/21,3.129887432,18.62316895,3.949162047,2.738402849
2009/3/22,3.129887432,18.62316895,3.949162047,2.738402849
2009/3/23,3.316898129,19.73590279,4.185124382,2.902022352
2009/3/24,3.281190485,19.5234375,4.140069959,2.870781
2009/3/25,3.280851586,19.52142143,4.13964235,2.870484491
2009/3/26,3.384986043,20.14103317,4.271034886,2.961593868
2009/3/27,3.29194283,19.5874157,4.153636821,2.880188448
2009/3/28,3.29194283,19.5874157,4.153636821,2.880188448
2009/3/29,3.29194283,19.5874157,4.153636821,2.880188448
2009/3/30,3.219233564,19.15478706,4.061895288,2.816573617
2009/3/31,3.238643241,19.27027702,4.086385612,2.833555542
2009/4/1,3.34863141,19.92471886,4.225164119,2.929786452
2009/4/2,3.472483634,20.66165352,4.381435715,3.038147309
2009/4/3,3.573537191,21.26293182,4.508940898,3.126561143
2009/4/4,3.573537191,21.26293182,4.508940898,3.126561143
2009/4/5,3.573537191,21.26293182,4.508940898,3.126561143
2009/4/6,3.649327358,21.71389198,4.604569785,3.192871518
2009/4/7,3.54303627,21.08144951,4.470456102,3.09987526
2009/4/8,3.583704164,21.3234272,4.521769163,3.135456437
2009/4/9,3.68383345,21.91920662,4.64810814,3.223061607
2009/4/10,3.68383345,21.91920662,4.64810814,3.223061607
2009/4/11,3.68383345,21.91920662,4.64810814,3.223061607
2009/4/12,3.68383345,21.91920662,4.64810814,3.223061607
2009/4/13,3.703859307,22.0383625,4.681541937,3.240582641
2009/4/14,3.645014096,21.68822861,4.607163755,3.189097756
2009/4/15,3.624372059,21.56540489,4.581072979,3.171037614
2009/4/16,3.741754391,22.26384354,4.729439929,3.273737829
2009/4/17,3.802448143,22.62497711,4.806154599,3.32684004
2009/4/18,3.802448143,22.62497711,4.806154599,3.32684004
2009/4/19,3.802448143,22.62497711,4.806154599,3.32684004
2009/4/20,3.71248583,22.08969307,4.692445545,3.248130164
2009/4/21,3.751305184,22.32067108,4.741511781,3.282094014
2009/4/22,3.743602932,22.27484131,4.731776417,3.275355155
2009/4/23,3.863449985,22.25497055,4.601644243,3.314893218
2009/4/24,3.817236468,21.9887619,4.546600651,3.275241385
2009/4/25,3.817236468,21.9887619,4.546600651,3.275241385
2009/4/26,3.817236468,21.9887619,4.546600651,3.275241385
2009/4/27,3.842807947,22.17474365,4.577058105,3.302943382
2009/4/28,3.817298086,22.02754021,4.546674043,3.281017325
2009/4/29,3.855439642,22.24763298,4.592103353,3.313800488
2009/4/30,3.876697859,22.3703022,4.617423406,3.332072202
2009/5/1,3.920138565,22.62097549,4.669164381,3.369410053
2009/5/2,3.920138565,22.62097549,4.669164381,3.369410053
2009/5/3,3.920138565,22.62097549,4.669164381,3.369410053
2009/5/4,4.068946088,23.47966194,4.846404746,3.497312054
2009/5/5,4.088663855,23.59344292,4.869890012,3.514259731
2009/5/6,4.082193963,23.55610847,4.862183909,3.508698774
2009/5/7,3.976210965,22.94453812,4.735950606,3.41760501
2009/5/8,3.980216136,22.96764946,4.74072105,3.421047507
2009/5/9,3.980216136,22.96764946,4.74072105,3.421047507
2009/5/10,3.980216136,22.96764946,4.74072105,3.421047507
2009/5/11,3.991923561,23.03520775,4.754665427,3.43111019
2009/5/12,3.833257154,22.11963081,4.56568243,3.294734351
2009/5/13,3.681368729,21.24316597,4.384772492,3.164184276
2009/5/14,3.787967907,21.85829163,4.51173971,3.255807655
2009/5/15,3.771639132,21.7640667,4.492290974,3.24177286
2009/5/16,3.771639132,21.7640667,4.492290974,3.24177286
2009/5/17,3.771639132,21.7640667,4.492290974,3.24177286
2009/5/18,3.901961248,22.51608467,4.647513902,3.353786413
2009/5/19,3.926608457,22.65830994,4.676870484,3.37497101
2009/5/20,3.87793022,22.3774147,4.618891235,3.333131432
2009/5/21,3.825862991,22.07696342,4.556875455,3.288378972
2009/5/22,3.774103853,21.77828979,4.495226633,3.24389132
2009/5/23,3.774103853,21.77828979,4.495226633,3.24389132
2009/5/24,3.774103853,21.77828979,4.495226633,3.24389132
2009/5/25,3.774103853,21.77828979,4.495226633,3.24389132
2009/5/26,4.029202464,23.25032425,4.799067257,3.463151892
2009/5/27,4.099138919,23.6538887,4.882366559,3.523263184
2009/5/28,4.161373121,24.01300812,4.956491929,3.57675429
2009/5/29,4.184171789,24.14456749,4.983646767,3.596350042
2009/5/30,4.184171789,24.14456749,4.983646767,3.596350042
2009/5/31,4.184171789,24.14456749,4.983646767,3.596350042
2009/6/1,4.293235689,24.77391434,5.113549643,3.690091881
2009/6/2,4.29754895,24.79880524,5.118687045,3.693799185
2009/6/3,4.342530106,25.05836678,5.172262807,3.732461073
2009/6/4,4.428487247,25.55437851,5.274643887,3.806342353
2009/6/5,4.457139627,25.71971512,5.308770914,3.830969447
2009/6/6,4.457139627,25.71971512,5.308770914,3.830969447
2009/6/7,4.457139627,25.71971512,5.308770914,3.830969447
2009/6/8,4.431876238,25.57393456,5.278680417,3.809255235
2009/6/9,4.397062056,25.37303925,5.237214245,3.779331993
2009/6/10,4.320963799,24.933918,5.146575798,3.713924552
2009/6/11,4.311721095,24.88058472,5.135567079,3.705980328
2009/6/12,4.219910242,24.35079384,5.026213811,3.627067706
2009/6/13,4.219910242,24.35079384,5.026213811,3.627067706
2009/6/14,4.219910242,24.35079384,5.026213811,3.627067706
2009/6/15,4.192798313,24.19434547,4.993921571,3.60376465
2009/6/16,4.200808655,24.24057007,5.00346246,3.610649644
2009/6/17,4.177085717,24.10367775,4.97520675,3.59025947
2009/6/18,4.18632842,24.15701103,4.986215468,3.598203694
2009/6/19,4.29724086,24.79702568,5.118320087,3.693534378
2009/6/20,4.29724086,24.79702568,5.118320087,3.693534378
2009/6/21,4.29724086,24.79702568,5.118320087,3.693534378
2009/6/22,4.232233847,24.42190742,5.040892102,3.637660005
2009/6/23,4.12871557,23.82456017,4.917594457,3.5486847
2009/6/24,4.196803484,24.21745682,4.998692015,3.607207147
2009/6/25,4.308948284,24.86458397,5.132264464,3.703597061
2009/6/26,4.388435533,25.32326126,5.226939441,3.771917384
2009/6/27,4.388435533,25.32326126,5.226939441,3.771917384
2009/6/28,4.388435533,25.32326126,5.226939441,3.771917384
2009/6/29,4.373955297,25.23970413,5.209692449,3.759471434
2009/6/30,4.388127443,25.32148361,5.226572484,3.771652577
2009/7/1,4.400451047,25.39259529,5.241250775,3.782244875
2009/7/2,4.313877726,24.89302826,5.13813578,3.70783398
2009/7/3,4.313877726,24.89302826,5.13813578,3.70783398
2009/7/4,4.313877726,24.89302826,5.13813578,3.70783398
2009/7/5,4.313877726,24.89302826,5.13813578,3.70783398
2009/7/6,4.27043702,24.64235687,5.086394804,3.670496129
2009/7/7,4.171540095,24.07167625,4.968601519,3.585492936
2009/7/8,4.227612495,24.39523888,5.035387743,3.633687893
2009/7/9,4.201116746,24.24234772,5.003829417,3.610914452
2009/7/10,4.267664209,24.62635612,5.083092189,3.668112862
2009/7/11,4.267664209,24.62635612,5.083092189,3.668112862
2009/7/12,4.267664209,24.62635612,5.083092189,3.668112862
2009/7/13,4.385354632,25.30548286,5.24497377,3.76926931
2009/7/14,4.383198001,25.29303741,5.242394396,3.767415657
2009/7/15,4.525227542,26.11261368,5.41226463,3.889491894
2009/7/16,4.544945309,26.22639275,5.435847482,3.906439571
2009/7/17,4.675267425,26.97841072,5.591715397,4.018453124
2009/7/18,4.675267425,26.97841072,5.591715397,4.018453124
2009/7/19,4.675267425,26.97841072,5.591715397,4.018453124
2009/7/20,4.710975069,27.18445969,5.634422469,4.049144308
